frame,x,y,w,h
1393,1639,72,24,24
1393,1814,41,24,24
1394,1628,72,24,24
1394,1808,40,24,24
1395,1616,72,24,24
1396,1606,72,24,24
1397,1597,71,24,24
1398,616,918,24,24
1398,584,878,24,24
1398,1588,71,24,24
1402,1739,35,24,24
1403,1740,36,24,24
1404,41,141,24,24
1406,586,83,24,24
1411,1736,35,24,24
1414,1737,34,24,24
1417,854,898,24,24
1421,1717,33,24,24
1424,1707,32,24,24
1427,588,79,24,24
1428,1380,860,24,24
1428,585,79,24,24
1429,1431,850,24,24
1430,1478,840,24,24
1432,1562,815,24,24
1433,1597,801,24,24
1434,1631,789,24,24
1435,1664,778,24,24
1436,1692,767,24,24
1437,1719,759,24,24
1438,1746,753,24,24
1439,1774,749,24,24
1440,1800,745,24,24
1441,1816,734,24,24
1442,1832,724,24,24
1443,1840,713,24,24
1444,1846,705,24,24
1445,1852,700,24,24
1446,1857,693,24,24
1447,999,368,24,24
1447,413,83,24,24
1447,1858,683,24,24
1448,1861,674,24,24
1449,983,367,24,24
1449,1861,666,24,24
1450,1860,659,24,24
1451,1862,654,24,24
1451,834,805,24,24
